system,display_name,recommended_primary_source,stable_field_count,openai_field_count,openai_trigger_count,libretro_raw_entry_count,libretro_distinct_address_count,action_replay_cheat_count
nes,Hoppin' Mad,libretro_database,0,0,0,4,4,0
nes,Hoshi o Miru Hito (Japan),libretro_database,0,0,0,1,1,0
nes,Hudson Hawk (World) (Game Genie),,0,0,0,0,0,0
nes,"Hunt for Red October, The (USA, Europe) (Game Genie)",stable_retro,2,2,3,0,0,0
nes,Hyaku no Sekai no Monogatari - The Tales on a Watery Wilderness (Japan),libretro_database,0,0,0,5,4,0
nes,Hydlide (USA) (Game Genie),libretro_database,0,0,0,22,22,0
nes,I Love Softball (Japan),libretro_database,0,0,0,5,5,0
nes,"Ice Climber (USA, Europe, Korea)",stable_retro,6,2,3,0,0,0
nes,"Ice Hockey (USA, Europe) (Game Genie)",libretro_database,0,0,0,3,3,0
nes,Ide Yousuke Meijin no Jissen Mahjong II (Japan),libretro_database,0,0,0,7,7,0
nes,Ikari (Japan),stable_retro,8,8,9,3,3,0
nes,Ikari II - Dogosoken (Japan),libretro_database,0,0,0,1,1,0
nes,Ikari III (Japan),libretro_database,0,0,0,5,5,0
nes,Ikari III - The Rescue (USA) (Game Genie),libretro_database,0,0,0,8,5,0
nes,"Ikari Warriors (USA, Europe) (Game Genie)",,0,0,0,0,0,0
nes,Ikari Warriors II - Victory Road (USA) (Game Genie),libretro_database,0,0,0,15,15,0
nes,IkariIIITheRescue,stable_retro,3,3,5,0,0,0
nes,Ike Ike! Nekketsu Hockey Bu - Subette Koronde Dai Rantou (J) [T+Eng.99_Disconnected],libretro_database,0,0,0,1,1,0
nes,Ike Ike! Nekketsu Hockey-bu - Subette Koronde Dairantou (Japan),libretro_database,0,0,0,2,2,0
nes,Ikki (Japan),stable_retro,2,2,3,5,5,0
nes,Image Fight (Japan),libretro_database,0,0,0,17,16,0
nes,"Immortal, The (USA) (Game Genie)",libretro_database,0,0,0,9,6,0
nes,Impartial Judge,libretro_database,0,0,0,2,2,0
nes,"Incredible Crash Dummies, The (USA)",libretro_database,0,0,0,20,16,0
nes,"Indiana Jones and the Last Crusade (USA, Europe) (Game Genie)",libretro_database,0,0,0,9,6,0
nes,Indiana Jones and the Temple of Doom (USA) (Game Genie),stable_retro,3,2,3,11,11,0
nes,Indora no Hikari (Japan),libretro_database,0,0,0,22,21,0
nes,Infiltrator (USA) (Game Genie),,0,0,0,0,0,0
nes,Insector X (Japan),stable_retro,2,2,3,9,9,0
nes,International Cricket (Australia),libretro_database,0,0,0,1,1,0
nes,Iron Tank - The Invasion of Normandy (USA) (Game Genie),libretro_database,0,0,0,18,16,0
nes,"IronSword - Wizards _ Warriors II (USA, Europe) (Game Genie)",libretro_database,0,0,0,19,14,0
nes,Ironsword - Wizards and Warriors Ii (Rumbles),stable_retro,3,3,5,0,0,0
nes,"Isolated Warrior (USA, Europe) (Game Genie)",stable_retro,2,2,3,18,5,0
nes,Itadaki Street - Watashi no Omise ni Yottette (Japan),libretro_database,0,0,0,1,1,0
nes,"Ivan 'Ironman' Stewart's Super Off Road (USA, Europe) (Game Genie)",libretro_database,0,0,0,2,2,0
nes,J.League Fighting Soccer - The King of Ace Strikers (Japan),libretro_database,0,0,0,4,4,0
nes,J.League Winning Goal (Japan),libretro_database,0,0,0,4,4,0
nes,Jack Nicklaus' Greatest 18 Holes of Major Championship Golf (USA),libretro_database,0,0,0,1,1,0
nes,Jackal (USA) (Game Genie),stable_retro,2,2,3,19,17,0
nes,"Jackie Chan's Action Kung Fu (USA, Europe) (Game Genie)",stable_retro,3,2,3,0,0,0
nes,Jajamaru Gekimaden - Maboroshi no Kinmajou (Japan),libretro_database,0,0,0,11,10,0
nes,Jajamaru Ninpou Chou (Japan),libretro_database,0,0,0,11,11,0
nes,Jajamaru no Daibouken (Japan),stable_retro,2,2,3,5,5,0
nes,"James Bond Jr (USA, Europe) (Game Genie)",stable_retro,3,3,5,2,2,0
nes,Janggun-ui Adeul,libretro_database,0,0,0,2,2,0
nes,Jaws (USA) (Game Genie),stable_retro,2,2,3,38,36,0
nes,Jeopardy! (USA) (Rev 1),libretro_database,0,0,0,13,13,0
nes,Jeopardy! 25th Anniversary Edition (USA),libretro_database,0,0,0,12,12,0
nes,Jeopardy! Junior Edition (USA),libretro_database,0,0,0,11,11,0
nes,"Jetsons, The - Cogswell's Caper (World) (Game Genie)",stable_retro,4,2,4,11,10,0
nes,Jigoku Gokuraku Maru (Japan),libretro_database,0,0,0,12,12,0
nes,Jikuu Yuuden - Debias (Japan),libretro_database,0,0,0,7,7,0
nes,"Jimmy Connors Tennis (USA, Europe) (Game Genie)",,0,0,0,0,0,0
nes,Jing Hua Yuan,libretro_database,0,0,0,1,1,0
nes,JJ (Japan),libretro_database,0,0,0,8,8,0
nes,Joe _ Mac (USA),libretro_database,0,0,0,15,13,0
nes,Joe _ Mac - Caveman Ninja (Europe),libretro_database,0,0,0,3,3,0
nes,JoeAndMac,stable_retro,3,3,5,0,0,0
nes,John Elway's Quarterback (USA),libretro_database,0,0,0,2,2,0
nes,John Smith Special Agent ,libretro_database,0,0,0,2,2,0
nes,Jordan vs Bird - One on One (USA),libretro_database,0,0,0,5,5,0
nes,"Journey to Silius (USA, Europe) (Game Genie)",stable_retro,3,2,4,7,7,0
nes,"Joust (USA, Japan) (Game Genie)",stable_retro,3,3,4,0,0,0
nes,Joy Mech Fight (Japan),libretro_database,0,0,0,11,11,0
nes,Jumpin' Kid - Jack to Mame no Ki Monogatari (Japan),libretro_database,0,0,0,7,7,0
nes,"Jungle Book, The (USA, Europe) (Game Genie)",stable_retro,3,3,5,5,4,0
nes,"Jurassic Park (USA, Europe) (Game Genie)",libretro_database,0,0,0,2,1,0
nes,Jurassic Park- The Lost World,libretro_database,0,0,0,2,2,0
nes,Just Breed (Japan),libretro_database,0,0,0,31,29,0
nes,Juuouki (Japan) (Game Genie),libretro_database,0,0,0,9,9,0
nes,Juuryoku Soukou Metal Storm (Japan),libretro_database,0,0,0,1,1,0
nes,Juvei Quest (Japan),libretro_database,0,0,0,90,85,0
nes,"Kabuki - Quantum Fighter (USA, Europe) (Game Genie)",stable_retro,4,3,5,0,0,0
nes,Kabushiki Doujou (Japan),,0,0,0,0,0,0
nes,Kaettekita! Gunjin Shougi - Nanya Sore! (Japan),libretro_database,0,0,0,1,1,0
nes,Kagerou Densetsu (Japan),libretro_database,0,0,0,5,5,0
nes,Kaijuu Monogatari (Japan),libretro_database,0,0,0,23,23,0
nes,Kaiketsu Yancha Maru (Japan),libretro_database,0,0,0,10,10,0
nes,Kaiketsu Yancha Maru 2 - Karakuri Land (Japan),stable_retro,3,3,5,9,9,0
nes,Kaiketsu Yancha Maru 3 - Taiketsu! Zouringen (Japan),stable_retro,3,3,5,10,10,0
nes,Kakefu-kun no Jump Tengoku - Speed Jigoku (Japan),libretro_database,0,0,0,2,2,0
nes,Kame no Ongaeshi - Urashima Densetsu (Japan),libretro_database,0,0,0,1,1,0
nes,Kamen no Ninja - Akakage (Japan) (Game Genie),stable_retro,3,3,5,13,13,0
nes,Kamen no Ninja - Hanamaru (Japan),libretro_database,0,0,0,6,6,0
nes,Kamen Rider Club (Japan),libretro_database,0,0,0,15,15,0
nes,Kamen Rider SD - Granshocker no Yabou (Japan),libretro_database,0,0,0,23,20,0
nes,Kanshakudama Nage Kantarou no Toukaidou Gojuusan Tsugi (Japan),stable_retro,2,2,3,10,9,0
nes,Karakuri Kengou Den Musashi Lord - Karakuribito Hashiru (Japan),libretro_database,0,0,0,5,5,0
nes,Karate Champ (USA) (Game Genie),libretro_database,0,0,0,12,11,0
nes,"Karate Kid, The (USA) (Game Genie)",libretro_database,0,0,0,21,18,0
nes,Karateka (Japan),libretro_database,0,0,0,9,7,0
nes,"Karnov (USA, Japan) (Game Genie)",,0,0,0,0,0,0
nes,Kawa no Nushi Tsuri (Japan),libretro_database,0,0,0,19,19,0
nes,Kekkyoku Nankyoku Daibouken (Japan),libretro_database,0,0,0,6,6,0
nes,Kero Kero Keroppi no Daibouken 2 - Donuts Ike wa Oosawagi! (Japan),libretro_database,0,0,0,10,10,0
nes,Keroppi to Keroriinu no Splash Bomb! (Japan),stable_retro,2,2,3,9,8,0
nes,Ki no Bouken - The Quest of Ki (Japan),libretro_database,0,0,0,4,4,0
nes,Kick Master (USA) (Game Genie),libretro_database,0,0,0,21,21,0
nes,"Kickle Cubicle (USA, Europe) (Game Genie)",libretro_database,0,0,0,4,2,0
nes,"Kid Icarus (USA, Europe) (Game Genie)",stable_retro,2,2,3,72,46,0
nes,Kid Klown in Night Mayor World (USA) (Game Genie),stable_retro,3,3,5,20,16,0
nes,Kid Kool and the Quest for the Seven Wonder Herbs (USA) (Game Genie),libretro_database,0,0,0,29,21,0
nes,Kid Niki - Radical Ninja (USA) (Game Genie) (diff),stable_retro,4,2,3,10,10,0
nes,Kidou Senshi Z Gundam - Hot Scramble (Japan),libretro_database,0,0,0,6,6,0
nes,King Kong 2 - Ikari no Megaton Punch (Japan),libretro_database,0,0,0,12,12,0
nes,King of Kings (Japan),libretro_database,0,0,0,6,6,0
nes,"King's Knight (USA, Japan) (Game Genie)",,0,0,0,0,0,0
nes,Kings of the Beach - Professional Beach Volleyball (USA),libretro_database,0,0,0,10,9,0
nes,Kinnikuman - Muscle Tag Match (Japan),libretro_database,0,0,0,12,12,0
nes,"Kirby's Adventure (USA, Europe) (Game Genie)",stable_retro,2,2,3,1,1,0
nes,Kiteretsu Daihyakka (Japan) (Game Genie),libretro_database,0,0,0,10,9,0
nes,Kiwi Kraze - A Bird-Brained Adventure! (USA) (Game Genie),libretro_database,0,0,0,23,20,0
nes,KlashBall (USA),libretro_database,0,0,0,3,3,0
nes,"Klax (USA, Japan) (Game Genie)",libretro_database,0,0,0,6,3,0
nes,Knight Rider (World) (Game Genie),libretro_database,0,0,0,8,6,0
nes,Konami Hyper Soccer (Europe),,0,0,0,0,0,0
nes,Konami Wai Wai World (Japan),libretro_database,0,0,0,19,19,0
nes,Kouryuu Densetsu Villgust Gaiden (Japan),libretro_database,0,0,0,41,30,0
nes,Koushien (Japan),,0,0,0,0,0,0
nes,"Krion Conquest, The (USA) (Game Genie)",libretro_database,0,0,0,24,12,0
nes,"Krusty's Fun House (USA, Europe) (Game Genie)",libretro_database,0,0,0,5,3,0
nes,Kujaku Ou II (Japan),libretro_database,0,0,0,8,8,0
nes,Kung Fu (World) (Game Genie),stable_retro,3,3,5,9,8,0
nes,Kung-Fu Heroes (USA) (Game Genie),stable_retro,2,2,3,15,14,0
nes,Kunio-kun no Nekketsu Soccer League (Japan),libretro_database,0,0,0,3,3,0
nes,Kyoro-chan Land (Japan) (Game Genie),libretro_database,0,0,0,1,1,0
nes,Kyouryuu Sentai Zyuranger (Japan),libretro_database,0,0,0,9,9,0
nes,Kyuukyoku Harikiri Koushien (Japan),,0,0,0,0,0,0
nes,Kyuukyoku Harikiri Stadium (Japan),,0,0,0,0,0,0
nes,Kyuukyoku Harikiri Stadium - Heisei Gannen Ban (Japan),,0,0,0,0,0,0
nes,Kyuukyoku Harikiri Stadium III (Japan),libretro_database,0,0,0,1,1,0
nes,Kyuukyoku Tiger (Japan),libretro_database,0,0,0,2,2,0
nes,Labyrinth (Japan),libretro_database,0,0,0,3,3,0
nes,Lagrange Point (Japan),libretro_database,0,0,0,35,33,0
nes,Lasalle Ishii no Child's Quest (Japan),libretro_database,0,0,0,7,7,0
nes,Laser Invasion (USA),libretro_database,0,0,0,15,10,0
nes,Last Action Hero (USA) (Game Genie),stable_retro,2,2,3,10,9,0
nes,Last Armageddon (Japan),libretro_database,0,0,0,9,9,0
nes,"Last Ninja, The (USA) (Game Genie)",libretro_database,0,0,0,10,10,0
nes,"Last Starfighter, The (USA) (Game Genie)",stable_retro,2,2,3,33,16,0
nes,Law of the West (Japan),libretro_database,0,0,0,1,1,0
nes,Layla (Japan) (Game Genie),libretro_database,0,0,0,14,14,0
nes,Lee Trevino's Fighting Golf (USA),libretro_database,0,0,0,1,1,0
nes,Legacy of the Wizard (USA) (Game Genie),libretro_database,0,0,0,43,29,0
nes,"Legend of Kage, The (USA) (Game Genie)",stable_retro,2,2,3,21,21,0
nes,"Legend of Prince Valiant, The (Europe)",stable_retro,2,2,3,12,9,0
nes,Legend of the Ghost Lion (USA) (Game Genie),libretro_database,0,0,0,1,1,0
nes,"Legend of Zelda, The (USA, Europe) (Action Replay)",libretro_database,0,0,0,21,15,0
nes,Legendary Wings (USA) (Game Genie),stable_retro,2,2,3,39,30,0
nes,Legends of the Diamond - The Baseball Championship Game (USA) (Game Genie),libretro_database,0,0,0,5,5,0
nes,Lei Dian II - Thunderbolt Fighting Plane (Asia) (En) (Unl),libretro_database,0,0,0,1,1,0
nes,"Lemmings (USA, Europe) (Game Genie)",,0,0,0,0,0,0
nes,Lethal Weapon (Ch) [U][!],libretro_database,0,0,0,2,2,0
nes,"Lethal Weapon (USA, Europe) (Game Genie)",,0,0,0,0,0,0
nes,Life Force (USA) (Game Genie),stable_retro,2,2,3,21,21,0
nes,Life Force- Salamander (Rumbles),,0,0,0,0,0,0
nes,Ling Jie Hu Fa,libretro_database,0,0,0,2,2,0
nes,Lion King 5,libretro_database,0,0,0,1,1,0
nes,"Lion King, The (Europe) (Game Genie)",libretro_database,0,0,0,6,6,0
nes,Little League Baseball - Championship Series (USA),libretro_database,0,0,0,5,5,0
nes,"Little Mermaid, The (USA) (Game Genie)",stable_retro,6,3,5,10,8,0
nes,"Little Nemo - The Dream Master (USA, Europe) (Game Genie)",,0,0,0,0,0,0
nes,Little Ninja Brothers (USA),libretro_database,0,0,0,17,17,0
nes,"Little Samson (USA, Europe) (Game Genie)",,0,0,0,0,0,0
nes,"Lode Runner (USA, Japan) (Game Genie)",,0,0,0,0,0,0
nes,"Lone Ranger, The (USA) (Game Genie)",libretro_database,0,0,0,14,12,0
nes,Loopz (USA),libretro_database,0,0,0,3,2,0
nes,Lost Word of Jenny - Ushinawareta Message (Japan),libretro_database,0,0,0,11,11,0
nes,Lot Lot (Japan),libretro_database,0,0,0,9,9,0
nes,Low G Man (Rumbles),,0,0,0,0,0,0
nes,"Low G Man - The Low Gravity Man (USA, Europe) (Action Replay)",stable_retro,3,3,5,1,1,0
nes,Lu Ye Xian Zong (Ch),libretro_database,0,0,0,1,1,0
nes,Lunar Ball (Japan) (Game Genie),libretro_database,0,0,0,4,4,0
nes,"Lunar Pool (USA, Europe) (Game Genie)",,0,0,0,0,0,0
nes,Lupin Sansei - Pandora no Isan (Japan),libretro_database,0,0,0,12,11,0
nes,M.C. Kids (USA) (Game Genie),stable_retro,2,2,3,21,17,0
nes,M.U.L.E. (USA) (Game Genie),libretro_database,0,0,0,15,11,0
nes,M.U.S.C.L.E. - Tag Team Match (USA) (Game Genie),libretro_database,0,0,0,18,13,0
nes,"Mach Rider (Japan, USA) (Rev 1)",,0,0,0,0,0,0
nes,Mad City (Japan),libretro_database,0,0,0,9,8,0
nes,Mad Max (USA) (Game Genie),libretro_database,0,0,0,22,19,0
nes,Madoola no Tsubasa (Japan),libretro_database,0,0,0,2,2,0
nes,"Mafat Conspiracy, The (USA) (Game Genie)",libretro_database,0,0,0,15,10,0
nes,Magic Bubble,libretro_database,0,0,0,4,4,0
nes,"Magic Candle, The (Japan)",libretro_database,0,0,0,13,13,0
nes,Magic Darts (USA),libretro_database,0,0,0,2,2,0
nes,Magic Johnson's Fast Break (USA),libretro_database,0,0,0,9,9,0
nes,"Magic of Scheherazade, The (USA) (Game Genie)",libretro_database,0,0,0,25,18,0
nes,Magical Kid's Doropie (Japan),libretro_database,0,0,0,2,2,0
nes,Magical Taruruuto-kun - Fantastic World!! (Japan),libretro_database,0,0,0,3,3,0
nes,Magical Taruruuto-kun 2 - Mahou Daibouken (Japan),libretro_database,0,0,0,7,7,0
nes,Magician (USA) (Game Genie),libretro_database,0,0,0,54,42,0
nes,"Magmax (USA, Japan) (Game Genie)",stable_retro,2,2,3,0,0,0
nes,Magnum Kikiippatsu - Empire City - 1931 (Japan),libretro_database,0,0,0,3,3,0
nes,Maharaja (Japan),libretro_database,0,0,0,10,8,0
nes,Mahou no Princess Minky Momo - Remember Dream (Japan),libretro_database,0,0,0,2,2,0
nes,Major League Baseball (USA),libretro_database,0,0,0,4,4,0
nes,Majou Densetsu II - Daimashikyou Galious (Japan),libretro_database,0,0,0,2,2,0
nes,Makai Island (USA) (Proto),libretro_database,0,0,0,10,10,0
nes,Makaimura (Japan),,0,0,0,0,0,0
nes,Maniac Mansion (World) (Game Genie),,0,0,0,0,0,0
nes,Mappy (Japan),libretro_database,0,0,0,1,1,0
nes,Mappy Kids (Japan),libretro_database,0,0,0,13,13,0
nes,"Mappy-Land (USA, Japan) (Game Genie)",stable_retro,3,2,3,0,0,0
nes,"Marble Madness (USA, Europe) (Game Genie)",,0,0,0,0,0,0
nes,"Mario Bros. (Europe) (PAL-MC-0, Classic Series)",stable_retro,3,3,4,30,29,0
nes,Mario Bros. Classic (Europe),,0,0,0,0,0,0
nes,Mario is Missing! (USA),libretro_database,0,0,0,1,1,0
nes,Mario Open Golf (Japan) (Rev 1),libretro_database,0,0,0,1,1,0
nes,Mario's Time Machine (USA),libretro_database,0,0,0,21,21,0
nes,Mashin Eiyuuden Wataru Gaiden (Japan),libretro_database,0,0,0,15,15,0
nes,McDonaldland (Europe) (Action Replay),,0,0,0,0,0,0
nes,Mechanized Attack (USA) (Game Genie),stable_retro,3,3,5,14,11,0
nes,"Mega Man (USA, Europe) (Action Replay)",stable_retro,3,3,5,8,5,0
nes,"Mega Man 2 (USA, Europe) (Action Replay)",stable_retro,3,2,4,0,0,0
nes,"Mega Man 3 (USA, Europe) (Action Replay)",libretro_database,0,0,0,4,2,0
nes,"Mega Man 4 (USA, Europe) (Game Genie)",libretro_database,0,0,0,11,11,0
nes,"Mega Man 5 (USA, Europe) (Game Genie)",libretro_database,0,0,0,16,14,0
nes,Mega Man 6 (USA) (Game Genie),libretro_database,0,0,0,119,96,0
nes,Meikyuu Kumikyoku - Milon no Daibouken (Japan),libretro_database,0,0,0,2,2,0
nes,Meikyuu no Tatsujin - Daimeiro (Japan),libretro_database,0,0,0,13,13,0
nes,Menace Beach (Color Dreams) [!],libretro_database,0,0,0,5,4,0
nes,Mendel Palace (USA) (Game Genie),stable_retro,2,2,3,15,15,0
nes,Metal Force (Korea) (Unl),libretro_database,0,0,0,15,14,0
nes,Metal Gear (World) (Game Genie),libretro_database,0,0,0,1,1,0
nes,Metal Max (Japan),libretro_database,0,0,0,22,22,0
nes,Metal Mech - Man _ Machine (USA) (Game Genie),libretro_database,0,0,0,8,8,0
nes,Metal Slader Glory (Japan),,0,0,0,0,0,0
nes,Metal Storm (USA) (Game Genie),stable_retro,3,2,3,64,45,0
nes,Metro-Cross (Japan) (Game Genie),libretro_database,0,0,0,7,6,0
nes,"Metroid (USA, Europe) (Game Genie)",,0,0,0,0,0,0
nes,Michael Andretti's World GP (USA),libretro_database,0,0,0,15,14,0
nes,Mickey Mouse III - Yume Fuusen (Japan),libretro_database,0,0,0,8,7,0
nes,Mickey Mousecapade (USA) (Game Genie),stable_retro,3,3,5,37,31,0
nes,Mickey's Adventure in Numberland (USA),libretro_database,0,0,0,5,5,0
nes,Mickey's Safari in Letterland (USA),libretro_database,0,0,0,2,2,0
nes,"Micro Machines (USA, Europe) (Action Replay)",libretro_database,0,0,0,20,15,0
nes,Micro Mages,,0,0,0,0,0,0
nes,MiG 29 - Soviet Fighter (USA) (Game Genie),libretro_database,0,0,0,17,5,0
nes,Might _ Magic - Secret of the Inner Sanctum (USA) (Game Genie),libretro_database,0,0,0,42,42,0
nes,Mighty Bomb Jack (World) (Game Genie),stable_retro,2,2,3,11,9,0
nes,Mighty Final Fight (Japan),stable_retro,3,3,5,54,40,0
nes,Mike Tyson's Punch-Out!! (World) (Game Genie),bobwin,0,0,0,0,0,0
nes,Millipede (USA) (Game Genie),stable_retro,2,2,3,9,9,0
nes,Millipede - Kyodai Konchuu no Gyakushuu (Japan),,0,0,0,0,0,0
nes,Milon's Secret Castle (USA) (Game Genie),libretro_database,0,0,0,23,23,0
nes,Minelvaton Saga - Ragon no Fukkatsu (Japan),libretro_database,0,0,0,17,15,0
nes,Minna no Taabou no Nakayoshi Daisakusen (Japan),libretro_database,0,0,0,3,3,0
nes,Miracle Ropit's - 2100 Nen no Daibouken (Japan) (Game Genie),libretro_database,0,0,0,9,9,0
nes,Missile Tank (Ch),,0,0,0,0,0,0
nes,Mission Cobra (USA) (Game Genie),,0,0,0,0,0,0
nes,"Mission Impossible (USA, Europe) (Game Genie)",libretro_database,0,0,0,8,8,0
nes,Mito Koumon - Sekai Manyuu Ki (Japan),libretro_database,0,0,0,32,31,0
nes,Mitsume ga Tooru (Japan) (Game Genie),stable_retro,2,2,3,14,13,0
nes,Mizushima Shinji no Daikoushien (Japan),libretro_database,0,0,0,3,3,0
nes,Moai-kun (Japan) (Game Genie),libretro_database,0,0,0,8,8,0
nes,Moero TwinBee - Cinnamon Hakase o Sukue! (Japan),stable_retro,2,2,3,4,3,0
nes,Moero!! Juudou Warriors (Japan),libretro_database,0,0,0,5,5,0
nes,Moeru! Oniisan (Japan),libretro_database,0,0,0,16,16,0
nes,Momotarou Densetsu (Japan),libretro_database,0,0,0,8,8,0
nes,"Money Game, The (Japan)",libretro_database,0,0,0,3,3,0
nes,"Monopoly (USA, France, Germany, Japan) (Game Genie)",libretro_database,0,0,0,8,4,0
nes,"Monster in My Pocket (USA, Europe) (Action Replay)",stable_retro,4,4,6,6,5,0
nes,Monster Party (USA) (Game Genie),stable_retro,2,2,3,51,38,0
nes,Monster Truck Rally (USA),libretro_database,0,0,0,2,2,0
nes,Moon Crystal (Japan),libretro_database,0,0,0,24,18,0
nes,Mother (Japan),,0,0,0,0,0,0
nes,Motocross Champion (Japan),libretro_database,0,0,0,2,2,0
nes,MotorCity Patrol (USA) (Game Genie),libretro_database,0,0,0,4,4,0
nes,Mottomo Abunai Deka (Japan) (Game Genie),libretro_database,0,0,0,3,3,0
nes,Moulin Rouge Senki - Melville no Honoo (Japan),,0,0,0,0,0,0
nes,Mouryou Senki Madara (Japan),libretro_database,0,0,0,15,15,0
nes,Mr. Gimmick (Europe),libretro_database,0,0,0,21,13,0
nes,Ms. Pac-Man (USA) (Game Genie),stable_retro,2,2,3,30,29,0
nes,Mugen Senshi Valis (Japan) (Game Genie),libretro_database,0,0,0,21,21,0
nes,Muppet Adventure - Chaos at the Carnival (USA) (Game Genie),libretro_database,0,0,0,15,14,0
nes,Musashi no Bouken (J) [T+Eng.98_MadHacker+Gaijin],libretro_database,0,0,0,32,32,0
nes,Musashi no Bouken (Japan),libretro_database,0,0,0,2,1,0
nes,Musashi no Ken - Tadaima Shugyou Chuu (Japan) (Game Genie),libretro_database,0,0,0,7,7,0
nes,"Mutant Virus, The - Crisis in a Computer World (USA) (Game Genie)",libretro_database,0,0,0,5,5,0
nes,MutantVirusCrisisInAComputerWorld,stable_retro,2,2,3,0,0,0
nes,Mystery Quest (USA) (Game Genie),stable_retro,2,2,3,21,19,0
nes,Mystery World Dizzy (USA),libretro_database,0,0,0,1,1,0
nes,Myth Struggle (Ch),libretro_database,0,0,0,2,2,0
nes,Nagagutsu o Haita Neko - Sekai Isshuu 80 Nichi Daibouken (Japan),libretro_database,0,0,0,17,5,0
nes,Nakayoshi to Issho (Japan),libretro_database,0,0,0,3,3,0
nes,Namco Classic (Japan),libretro_database,0,0,0,3,3,0
nes,Namco Classic II (Japan),,0,0,0,0,0,0
nes,Namco Prism Zone - Dream Master (Japan),libretro_database,0,0,0,2,2,0
nes,Namcot Mahjong III - Mahjong Tengoku (Japan),libretro_database,0,0,0,1,1,0
nes,NARC (USA) (Game Genie),stable_retro,2,2,3,73,47,0
nes,Navy Blue (Japan),libretro_database,0,0,0,11,10,0
nes,Nekketsu Kakutou Densetsu (Japan),libretro_database,0,0,0,2,2,0
nes,Nekketsu Kouha Kunio-kun (Japan),libretro_database,0,0,0,2,2,0
nes,Nekketsu Koukou Dodgeball-bu - Soccer Hen (Japan),libretro_database,0,0,0,2,2,0
nes,Nekketsu! Street Basket - Ganbare Dunk Heroes (Japan),libretro_database,0,0,0,16,16,0
nes,"NES Open Tournament Golf (USA, Europe) (Game Genie)",libretro_database,0,0,0,1,1,0
nes,NES Play Action Football (USA) (Game Genie),libretro_database,0,0,0,2,2,0
nes,New Ghostbusters II (World) (Game Genie),,0,0,0,0,0,0
nes,NFL (USA),libretro_database,0,0,0,11,9,0
nes,Nigel Mansell's World Championship Challenge (USA) (Game Genie),,0,0,0,0,0,0
nes,Nigel Mansell's World Championship Racing (USA),libretro_database,0,0,0,8,8,0
nes,Night Pearl,libretro_database,0,0,0,3,3,0
nes,"Nightmare on Elm Street, A (USA) (Game Genie)",libretro_database,0,0,0,11,9,0
nes,Nightshade (USA),libretro_database,0,0,0,5,3,0
nes,Niji no Silk Road (Japan),libretro_database,0,0,0,21,21,0
nes,Ninja Cop Saizou (Japan) (Game Genie),libretro_database,0,0,0,9,9,0
nes,Ninja Crusaders (Game Genie),stable_retro,2,2,3,33,24,0
nes,Ninja Gaiden (USA) (Game Genie),stable_retro,2,2,3,26,22,0
nes,Ninja Gaiden II - The Dark Sword of Chaos (USA) (Game Genie),libretro_database,0,0,0,101,68,0
nes,Ninja Gaiden III - The Ancient Ship of Doom (USA) (Game Genie),libretro_database,0,0,0,72,42,0
nes,Ninja Hattori-kun - Ninja wa Syugyou de Gozaru no Maki (Japan),libretro_database,0,0,0,41,39,0
nes,Ninja Jajamaru - Ginga Daisakusen (Japan),libretro_database,0,0,0,7,7,0
nes,Ninja Jajamaru-kun (Japan),libretro_database,0,0,0,8,7,0
nes,Ninja Kid (USA) (Game Genie),stable_retro,2,2,3,17,15,0
nes,Ninja Ryuuken Den (Japan),,0,0,0,0,0,0
nes,Ninja Ryuuken Den II - Ankoku no Jashin Ken (Japan),libretro_database,0,0,0,1,1,0
nes,Ninja Ryuuken Den III - Yomi no Hakobune (Japan),,0,0,0,0,0,0
nes,Ninja-kun - Ashura no Shou (J) [T+Chi],libretro_database,0,0,0,2,2,0
nes,Ninja-kun - Ashura no Shou (Japan),libretro_database,0,0,0,6,6,0
nes,Ninja-kun - Majou no Bouken (Japan) (Rev 1),libretro_database,0,0,0,1,1,0
nes,NinjaGaidenIIITheAncientShipOfDoom,stable_retro,4,4,6,0,0,0
nes,NinjaGaidenIITheDarkSwordOfChaos,stable_retro,3,3,5,0,0,0
nes,Ninjara Hoi! (Japan),libretro_database,0,0,0,14,14,0
nes,Nintendo World Championships 1990 (USA) (Competition Cart),libretro_database,0,0,0,1,1,0
nes,"Nintendo World Cup (USA, Europe) (Game Genie)",libretro_database,0,0,0,2,2,0
nes,Noah's Ark (Europe),stable_retro,3,3,5,6,6,0
nes,Nobunaga's Ambition (USA),libretro_database,0,0,0,99,99,0
nes,Nobunaga's Ambition II (USA),libretro_database,0,0,0,63,63,0
nes,North and South (USA) (Game Genie),libretro_database,0,0,0,10,6,0
nes,Nuts _ Milk (Japan) (Game Genie),libretro_database,0,0,0,2,2,0
nes,Obake no Q Tarou - Wanwan Panic (Japan),libretro_database,0,0,0,3,3,0
nes,Okkotoshi Puzzle - Tonjan! (Japan),libretro_database,0,0,0,3,3,0
nes,Onyanko Town (Japan),libretro_database,0,0,0,4,4,0
nes,Operation Wolf (World) (Action Replay),stable_retro,2,2,3,1,1,0
nes,Orb-3D (USA),libretro_database,0,0,0,6,5,0
nes,Otaku no Seiza - An Adventure in the Otaku Galaxy (Japan),libretro_database,0,0,0,18,18,0
nes,Othello (USA),libretro_database,0,0,0,4,3,0
nes,Outlanders (Japan),libretro_database,0,0,0,1,1,0
