system	game_key	asset_path	aliases	trigger_count
snes	ChoplifterIIIRescueSurvive-Snes	profiles/snes/choplifteriiirescuesurvive_snes.qrr	choplifteriiirescuesurvive|choplifteriiirescuesurvivesnes	3
snes	ChoplifterIii-Snes	profiles/snes/choplifteriii_snes.qrr	choplifteriii|choplifteriiisnes	1
snes	ChoujikuuYousaiMacrossScrambledValkyrie-Snes	profiles/snes/choujikuuyousaimacrossscrambledvalkyrie_snes.qrr	choujikuuyousaimacrossscrambledvalkyrie|choujikuuyousaimacrossscrambledvalkyriesnes	3
snes	ChronoTrigger-Snes	profiles/snes/chronotrigger_snes.qrr	chronotrigger|chronotriggersnes	4
snes	ChuckRock-Snes	profiles/snes/chuckrock_snes.qrr	chuckrock|chuckrocksnes	5
snes	ClayFighter-Snes	profiles/snes/clayfighter_snes.qrr	clayfighter|clayfightersnes	2
snes	ClayFighter2JudgementClay-Snes	profiles/snes/clayfighter2judgementclay_snes.qrr	clayfighter2judgementclay|clayfighter2judgementclaysnes	2
snes	ClayFighterTournamentEdition-Snes	profiles/snes/clayfightertournamentedition_snes.qrr	clayfightertournamentedition|clayfightertournamenteditionsnes	2
snes	Claymates-Snes	profiles/snes/claymates_snes.qrr	claymates|claymatessnes	3
snes	Cliffhanger-Snes	profiles/snes/cliffhanger_snes.qrr	cliffhanger|cliffhangersnes	5
snes	CongosCaper-Snes	profiles/snes/congoscaper_snes.qrr	congoscaper|congoscapersnes	4
snes	ContraIIITheAlienWars-Snes	profiles/snes/contraiiithealienwars_snes.qrr	contraiiithealienwars|contraiiithealienwarssnes	6
snes	CoolSpot-Snes	profiles/snes/coolspot_snes.qrr	coolspot|coolspotsnes	10
snes	CosmoGangTheVideo-Snes	profiles/snes/cosmogangthevideo_snes.qrr	cosmogangthevideo|cosmogangthevideosnes	3
snes	CutthroatIsland-Snes	profiles/snes/cutthroatisland_snes.qrr	cutthroatisland|cutthroatislandsnes	1
snes	Cybernator-Snes	profiles/snes/cybernator_snes.qrr	cybernator|cybernatorsnes	2
snes	Cybernatorf-Snes	profiles/snes/cybernatorf_snes.qrr	cybernatorf|cybernatorfsnes	3
snes	DaffyDuckTheMarvinMissions-Snes	profiles/snes/daffyduckthemarvinmissions_snes.qrr	daffyduckthemarvinmissions|daffyduckthemarvinmissionssnes	5
snes	DariusForce-Snes	profiles/snes/dariusforce_snes.qrr	dariusforce|dariusforcesnes	3
snes	DariusTwin-Snes	profiles/snes/dariustwin_snes.qrr	dariustwin|dariustwinsnes	3
snes	DazeBeforeChristmas-Snes	profiles/snes/dazebeforechristmas_snes.qrr	dazebeforechristmas|dazebeforechristmassnes	5
snes	DeaeTonosamaAppareIchiban-Snes	profiles/snes/deaetonosamaappareichiban_snes.qrr	deaetonosamaappareichiban|deaetonosamaappareichibansnes	4
snes	DeathAndReturnOfSuperman-Snes	profiles/snes/deathandreturnofsuperman_snes.qrr	deathandreturnofsuperman|deathandreturnofsupermansnes	1
snes	DemolitionMan-Snes	profiles/snes/demolitionman_snes.qrr		1
snes	DemonsCrest-Snes	profiles/snes/demonscrest_snes.qrr		1
snes	DennisTheMenace-Snes	profiles/snes/dennisthemenace_snes.qrr	dennisthemenace|dennisthemenacesnes	3
snes	DimensionForce-Snes	profiles/snes/dimensionforce_snes.qrr	dimensionforce|dimensionforcesnes	3
snes	DinoCity-Snes	profiles/snes/dinocity_snes.qrr	dinocity|dinocitysnes	5
snes	DoReMiFantasyMilonNoDokidokiD-Snes	profiles/snes/doremifantasymilonnodokidokid_snes.qrr	doremifantasymilonnodokidokid|doremifantasymilonnodokidokidsnes	1
snes	DonkeyKongCountry-Snes	profiles/snes/donkeykongcountry_snes.qrr	donkeykongcountry|donkeykongcountrysnes	3
snes	DonkeyKongCountry2-Snes	profiles/snes/donkeykongcountry2_snes.qrr	donkeykongcountry2|donkeykongcountry2snes	2
snes	DonkeyKongCountry3DixieKongsDoubleTrouble-Snes	profiles/snes/donkeykongcountry3dixiekongsdoubletrouble_snes.qrr	donkeykongcountry3dixiekongsdoubletrouble|donkeykongcountry3dixiekongsdoubletroublesnes	3
snes	DonkeyKongCountryIi-Snes	profiles/snes/donkeykongcountryii_snes.qrr	donkeykongcountryii|donkeykongcountryiisnes	1
snes	Doom-Snes	profiles/snes/doom_snes.qrr	doom|doomsnes	2
snes	DoubleDragonVTheShadowFalls-Snes	profiles/snes/doubledragonvtheshadowfalls_snes.qrr	doubledragonvtheshadowfalls|doubledragonvtheshadowfallssnes	1
snes	DragonTheBruceLeeStory-Snes	profiles/snes/dragonthebruceleestory_snes.qrr	dragonthebruceleestory|dragonthebruceleestorysnes	7
snes	DragonView-Snes	profiles/snes/dragonview_snes.qrr	dragonview|dragonviewsnes	1
snes	DragonsLair-Snes	profiles/snes/dragonslair_snes.qrr	dragonslair|dragonslairsnes	5
snes	E-Snes	profiles/snes/e_snes.qrr	e|esnes	1
snes	EarthDefenseForce-Snes	profiles/snes/earthdefenseforce_snes.qrr	earthdefenseforce|earthdefenseforcesnes	3
snes	Equinox-Snes	profiles/snes/equinox_snes.qrr	equinox|equinoxsnes	1
snes	FamilyDog-Snes	profiles/snes/familydog_snes.qrr	familydog|familydogsnes	5
snes	FatalFury-Snes	profiles/snes/fatalfury_snes.qrr	fatalfury|fatalfurysnes	2
snes	FatalFuryIi-Snes	profiles/snes/fatalfuryii_snes.qrr	fatalfuryii|fatalfuryiisnes	2
snes	FatalFurySpecial-Snes	profiles/snes/fatalfuryspecial_snes.qrr	fatalfuryspecial|fatalfuryspecialsnes	2
snes	FightersHistory-Snes	profiles/snes/fightershistory_snes.qrr	fightershistory|fightershistorysnes	2
snes	FinalFantasyIiiViInJapan-Snes	profiles/snes/finalfantasyiiiviinjapan_snes.qrr	finalfantasyiiiviinjapan|finalfantasyiiiviinjapansnes	5
snes	FinalFantasyV-Snes	profiles/snes/finalfantasyv_snes.qrr	finalfantasyv|finalfantasyvsnes	3
snes	FinalFight-Snes	profiles/snes/finalfight_snes.qrr	finalfight|finalfightsnes	3
snes	FinalFight2-Snes	profiles/snes/finalfight2_snes.qrr	finalfight2|finalfight2snes	5
snes	FinalFight3-Snes	profiles/snes/finalfight3_snes.qrr	finalfight3|finalfight3snes	5
snes	FinalFightGuy-Snes	profiles/snes/finalfightguy_snes.qrr	finalfightguy|finalfightguysnes	5
snes	FireStriker-Snes	profiles/snes/firestriker_snes.qrr	firestriker|firestrikersnes	1
snes	FirstSamurai-Snes	profiles/snes/firstsamurai_snes.qrr	firstsamurai|firstsamuraisnes	6
snes	Flintstones-Snes	profiles/snes/flintstones_snes.qrr	flintstones|flintstonessnes	3
snes	FlintstonesTreasureOfSierraMadro-Snes	profiles/snes/flintstonestreasureofsierramadro_snes.qrr	flintstonestreasureofsierramadro|flintstonestreasureofsierramadrosnes	1
snes	FlyingHeroBugyuruNoDaibouken-Snes	profiles/snes/flyingherobugyurunodaibouken_snes.qrr	flyingherobugyurunodaibouken|flyingherobugyurunodaiboukensnes	3
snes	FrontMissionGunHazard-Snes	profiles/snes/frontmissiongunhazard_snes.qrr	frontmissiongunhazard|frontmissiongunhazardsnes	2
snes	GhoulPatrol-Snes	profiles/snes/ghoulpatrol_snes.qrr	ghoulpatrol|ghoulpatrolsnes	1
snes	GoGoAckmanIi-Snes	profiles/snes/gogoackmanii_snes.qrr	gogoackmanii|gogoackmaniisnes	1
snes	Gods-Snes	profiles/snes/gods_snes.qrr	gods|godssnes	5
snes	GokujouParodius-Snes	profiles/snes/gokujouparodius_snes.qrr	gokujouparodius|gokujouparodiussnes	3
snes	GradiusIII-Snes	profiles/snes/gradiusiii_snes.qrr	gradiusiii|gradiusiiisnes	3
snes	GreatCircusMysteryStarringMick-Snes	profiles/snes/greatcircusmysterystarringmick_snes.qrr	greatcircusmysterystarringmick|greatcircusmysterystarringmicksnes	3
snes	GreatCircusMysteryStarringMickeyAndMinnie-Snes	profiles/snes/greatcircusmysterystarringmickeyandminnie_snes.qrr	greatcircusmysterystarringmickeyandminnie|greatcircusmysterystarringmickeyandminniesnes	5
snes	Hagane-Snes	profiles/snes/hagane_snes.qrr	hagane|haganesnes	2
snes	HamelinNoViolinHiki-Snes	profiles/snes/hamelinnoviolinhiki_snes.qrr	hamelinnoviolinhiki|hamelinnoviolinhikisnes	1
snes	HarleysHumongousAdventure-Snes	profiles/snes/harleyshumongousadventure_snes.qrr	harleyshumongousadventure|harleyshumongousadventuresnes	6
snes	HomeAlone-Snes	profiles/snes/homealone_snes.qrr	homealone|homealonesnes	1
snes	HomeAlone2LostInNewYork-Snes	profiles/snes/homealone2lostinnewyork_snes.qrr	homealone2lostinnewyork|homealone2lostinnewyorksnes	1
snes	Hook-Snes	profiles/snes/hook_snes.qrr	hook|hooksnes	5
snes	HuntForRedOctober-Snes	profiles/snes/huntforredoctober_snes.qrr	huntforredoctober|huntforredoctobersnes	3
snes	Hurricanes-Snes	profiles/snes/hurricanes_snes.qrr	hurricanes|hurricanessnes	5
snes	IgnitionFactor-Snes	profiles/snes/ignitionfactor_snes.qrr	ignitionfactor|ignitionfactorsnes	1
snes	Imperium-Snes	profiles/snes/imperium_snes.qrr	imperium|imperiumsnes	3
snes	Incantation-Snes	profiles/snes/incantation_snes.qrr	incantation|incantationsnes	6
snes	IncredibleCrashDummies-Snes	profiles/snes/incrediblecrashdummies_snes.qrr	incrediblecrashdummies|incrediblecrashdummiessnes	1
snes	IncredibleHulk-Snes	profiles/snes/incrediblehulk_snes.qrr	incrediblehulk|incrediblehulksnes	5
snes	IndianaJonesGreatestAdventures-Snes	profiles/snes/indianajonesgreatestadventures_snes.qrr	indianajonesgreatestadventures|indianajonesgreatestadventuressnes	1
snes	InspectorGadget-Snes	profiles/snes/inspectorgadget_snes.qrr	inspectorgadget|inspectorgadgetsnes	4
snes	ItchyAndScratchyGame-Snes	profiles/snes/itchyandscratchygame_snes.qrr	itchyandscratchygame|itchyandscratchygamesnes	7
snes	IzzysQuestForTheOlympicRings-Snes	profiles/snes/izzysquestfortheolympicrings_snes.qrr	izzysquestfortheolympicrings|izzysquestfortheolympicringssnes	5
snes	JamesBondJr-Snes	profiles/snes/jamesbondjr_snes.qrr	jamesbondjr|jamesbondjrsnes	1
snes	JellyBoy-Snes	profiles/snes/jellyboy_snes.qrr	jellyboy|jellyboysnes	5
snes	Jetsons-Snes	profiles/snes/jetsons_snes.qrr	jetsons|jetsonssnes	1
snes	JetsonsInvasionOfThePlanetPirates-Snes	profiles/snes/jetsonsinvasionoftheplanetpirates_snes.qrr	jetsonsinvasionoftheplanetpirates|jetsonsinvasionoftheplanetpiratessnes|jetsonstheinvasionoftheplanetpirates	5
snes	JimLeesWildcats-Snes	profiles/snes/jimleeswildcats_snes.qrr	jimleeswildcats|jimleeswildcatssnes	1
snes	JoeAndMac-Snes	profiles/snes/joeandmac_snes.qrr	joeandmac|joeandmacsnes	5
snes	JoeAndMac2LostInTheTropics-Snes	profiles/snes/joeandmac2lostinthetropics_snes.qrr	joeandmac2lostinthetropics|joeandmac2lostinthetropicssnes	5
snes	JudgeDredd-Snes	profiles/snes/judgedredd_snes.qrr	judgedredd|judgedreddsnes	5
snes	JungleBook-Snes	profiles/snes/junglebook_snes.qrr	junglebook|junglebooksnes	6
snes	JurassicParkIiTheChaosContinues-Snes	profiles/snes/jurassicparkiithechaoscontinues_snes.qrr	jurassicparkiithechaoscontinues|jurassicparkiithechaoscontinuessnes	1
snes	JusticeLeagueTaskForce-Snes	profiles/snes/justiceleaguetaskforce_snes.qrr	justiceleaguetaskforce|justiceleaguetaskforcesnes	1
snes	KaiteTsukutteAsoberuDezaemon-Snes	profiles/snes/kaitetsukutteasoberudezaemon_snes.qrr	kaitetsukutteasoberudezaemon|kaitetsukutteasoberudezaemonsnes	3
snes	KendoRage-Snes	profiles/snes/kendorage_snes.qrr	kendorage|kendoragesnes	1
snes	KidKlownInCrazyChase-Snes	profiles/snes/kidklownincrazychase_snes.qrr	kidklownincrazychase|kidklownincrazychasesnes	3
snes	KillerInstinct-Snes	profiles/snes/killerinstinct_snes.qrr	killerinstinct|killerinstinctsnes	2
snes	KingArthurandTheKnightsOfJustice-Snes	profiles/snes/kingarthurandtheknightsofjustice_snes.qrr	kingarthurandtheknightsofjustice|kingarthurandtheknightsofjusticesnes	1
snes	KingOfDragons-Snes	profiles/snes/kingofdragons_snes.qrr	kingofdragons|kingofdragonssnes	5
snes	KingOfDragonsThe-Snes	profiles/snes/kingofdragonsthe_snes.qrr	kingofdragonsthe|kingofdragonsthesnes	1
snes	KingOfTheMonsters-Snes	profiles/snes/kingofthemonsters_snes.qrr	kingofthemonsters|kingofthemonsterssnes	2
snes	KingOfTheMonsters2-Snes	profiles/snes/kingofthemonsters2_snes.qrr	kingofthemonsters2|kingofthemonsters2snes	5
snes	KirbySuperStar-Snes	profiles/snes/kirbysuperstar_snes.qrr	kirbysuperstar|kirbysuperstarsnes	2
snes	KishinDoujiZenkiBatoruRaiden-Snes	profiles/snes/kishindoujizenkibatoruraiden_snes.qrr	kishindoujizenkibatoruraiden|kishindoujizenkibatoruraidensnes	2
snes	KnightsOfTheRound-Snes	profiles/snes/knightsoftheround_snes.qrr	knightsoftheround|knightsoftheroundsnes	5
snes	LastActionHero-Snes	profiles/snes/lastactionhero_snes.qrr	lastactionhero|lastactionherosnes	5
snes	Legend-Snes	profiles/snes/legend_snes.qrr	legend|legendsnes	3
snes	LegendOfTheMysticalNinjaTh-Snes	profiles/snes/legendofthemysticalninjath_snes.qrr	legendofthemysticalninjath|legendofthemysticalninjathsnes	4
snes	LegendOfZeldaTheALinkTo-Snes	profiles/snes/legendofzeldathealinkto_snes.qrr	legendofzeldathealinkto|legendofzeldathealinktosnes	2
snes	LethalWeapon-Snes	profiles/snes/lethalweapon_snes.qrr	lethalweapon|lethalweaponsnes	5
snes	LionKing-Snes	profiles/snes/lionking_snes.qrr	lionking|lionkingsnes	1
snes	MagicBoy-Snes	profiles/snes/magicboy_snes.qrr	magicboy|magicboysnes	8
snes	MagicSword-Snes	profiles/snes/magicsword_snes.qrr	magicsword|magicswordsnes	5
snes	MagicalPopn-Snes	profiles/snes/magicalpopn_snes.qrr	magicalpopn|magicalpopnsnes	1
snes	MagicalQuestStarringMickeyM-Snes	profiles/snes/magicalqueststarringmickeym_snes.qrr	magicalqueststarringmickeym|magicalqueststarringmickeymsnes	2
snes	MagicalQuestStarringMickeyMouse-Snes	profiles/snes/magicalqueststarringmickeymouse_snes.qrr	magicalqueststarringmickeymouse|magicalqueststarringmickeymousesnes|magicalqueststarringmickeymousethe	5
snes	MajuuOu-Snes	profiles/snes/majuuou_snes.qrr	majuuou|majuuousnes	2
snes	MarvelSuperHeroesWarOfTheGems-Snes	profiles/snes/marvelsuperheroeswarofthegems_snes.qrr	marvelsuperheroeswarofthegems|marvelsuperheroeswarofthegemssnes	1
snes	MaryShelleysFrankenstein-Snes	profiles/snes/maryshelleysfrankenstein_snes.qrr	maryshelleysfrankenstein|maryshelleysfrankensteinsnes	1
snes	Mask-Snes	profiles/snes/mask_snes.qrr	mask|masksnes	5
snes	MauiMallardInColdShadow-Snes	profiles/snes/mauimallardincoldshadow_snes.qrr	mauimallardincoldshadow|mauimallardincoldshadowsnes	1
snes	Mechwarrior-Snes	profiles/snes/mechwarrior_snes.qrr	mechwarrior|mechwarriorsnes	1
snes	MegaManX-Snes	profiles/snes/megamanx_snes.qrr	megamanx|megamanxsnes	1
snes	MegaManX2-Snes	profiles/snes/megamanx2_snes.qrr	megamanx2|megamanx2snes	1
snes	MegaManX3-Snes	profiles/snes/megamanx3_snes.qrr	megamanx3|megamanx3snes	1
snes	MegamanVii-Snes	profiles/snes/megamanvii_snes.qrr	megamanvii|megamanviisnes	1
snes	MichaelJordanChaosInTheWindyCity-Snes	profiles/snes/michaeljordanchaosinthewindycity_snes.qrr	michaeljordanchaosinthewindycity|michaeljordanchaosinthewindycitysnes	1
snes	MickeyNoTokyoDisneylandDaibouken-Snes	profiles/snes/mickeynotokyodisneylanddaibouken_snes.qrr	mickeynotokyodisneylanddaibouken|mickeynotokyodisneylanddaiboukensnes	1
snes	MickeyToDonaldMagicalAdve-Snes	profiles/snes/mickeytodonaldmagicaladve_snes.qrr	mickeytodonaldmagicaladve|mickeytodonaldmagicaladvesnes	2
snes	Mickeymania-Snes	profiles/snes/mickeymania_snes.qrr	mickeymania|mickeymaniasnes	1
snes	MightyMaxAdventuresOf-Snes	profiles/snes/mightymaxadventuresof_snes.qrr	mightymaxadventuresof|mightymaxadventuresofsnes	1
snes	MightyMorphinPowerRangers-Snes	profiles/snes/mightymorphinpowerrangers_snes.qrr	mightymorphinpowerrangers|mightymorphinpowerrangerssnes	1
snes	MightyMorphinPowerRangersFe-Snes	profiles/snes/mightymorphinpowerrangersfe_snes.qrr	mightymorphinpowerrangersfe|mightymorphinpowerrangersfesnes	1
snes	MightyMorphinPowerRangersMovie-Snes	profiles/snes/mightymorphinpowerrangersmovie_snes.qrr	mightymorphinpowerrangersmovie|mightymorphinpowerrangersmoviesnes	1
snes	MightyMorphinPowerRangersTheMovie-Snes	profiles/snes/mightymorphinpowerrangersthemovie_snes.qrr	mightymorphinpowerrangersthemovie|mightymorphinpowerrangersthemoviesnes	5
snes	MortalKombat-Snes	profiles/snes/mortalkombat_snes.qrr	mortalkombat|mortalkombatsnes	2
snes	MortalKombat3-Snes	profiles/snes/mortalkombat3_snes.qrr	mortalkombat3|mortalkombat3snes	2
snes	MrNutz-Snes	profiles/snes/mrnutz_snes.qrr	mrnutz|mrnutzsnes	4
snes	Musya-Snes	profiles/snes/musya_snes.qrr	musya|musyasnes	1
snes	NBAJam-Snes	profiles/snes/nbajam_snes.qrr	nbajam|nbajamsnes	2
snes	NBAJamTournamentEdition-Snes	profiles/snes/nbajamtournamentedition_snes.qrr	nbajamtournamentedition|nbajamtournamenteditionsnes	2
snes	NankokuShounenPapuwaKun-Snes	profiles/snes/nankokushounenpapuwakun_snes.qrr	nankokushounenpapuwakun|nankokushounenpapuwakunsnes	2
snes	NbaJamTe-Snes	profiles/snes/nbajamte_snes.qrr	nbajamte|nbajamtesnes	2
snes	NinjaGaidenTrilogy-Snes	profiles/snes/ninjagaidentrilogy_snes.qrr	ninjagaidentrilogy|ninjagaidentrilogysnes	3
snes	NinjaWarriors-Snes	profiles/snes/ninjawarriors_snes.qrr	ninjawarriors|ninjawarriorssnes	1
snes	NoEscape-Snes	profiles/snes/noescape_snes.qrr	noescape|noescapesnes	1
snes	OperationLogicBomb-Snes	profiles/snes/operationlogicbomb_snes.qrr	operationlogicbomb|operationlogicbombsnes	1
snes	OperationThunderbolt-Snes	profiles/snes/operationthunderbolt_snes.qrr	operationthunderbolt|operationthunderboltsnes	1
snes	Oscar-Snes	profiles/snes/oscar_snes.qrr	oscar|oscarsnes	1
snes	OutToLunch-Snes	profiles/snes/outtolunch_snes.qrr	outtolunch|outtolunchsnes	3
snes	PacInTime-Snes	profiles/snes/pacintime_snes.qrr	pacintime|pacintimesnes	5
snes	PackyandMarlon-Snes	profiles/snes/packyandmarlon_snes.qrr	packyandmarlon|packyandmarlonsnes	1
snes	Parodius-Snes	profiles/snes/parodius_snes.qrr	parodius|parodiussnes	3
snes	PeaceKeepers-Snes	profiles/snes/peacekeepers_snes.qrr	peacekeepers|peacekeeperssnes|peacekeepersthe	3
snes	Phalanx-Snes	profiles/snes/phalanx_snes.qrr	phalanx|phalanxsnes	3
snes	Phantom2040-Snes	profiles/snes/phantom2040_snes.qrr	phantom2040|phantom2040snes	1
snes	Pinocchio-Snes	profiles/snes/pinocchio_snes.qrr	pinocchio|pinocchiosnes	1
snes	PiratesOfDarkWater-Snes	profiles/snes/piratesofdarkwater_snes.qrr	piratesofdarkwater|piratesofdarkwatersnes|piratesofdarkwaterthe	5
snes	PitfallTheMayanAdventure-Snes	profiles/snes/pitfallthemayanadventure_snes.qrr	pitfallthemayanadventure|pitfallthemayanadventuresnes	6
snes	Plok-Snes	profiles/snes/plok_snes.qrr	plok|ploksnes	5
snes	PockyandRocky-Snes	profiles/snes/pockyandrocky_snes.qrr	pockyandrocky|pockyandrockysnes	6
snes	PopnTwinBee-Snes	profiles/snes/popntwinbee_snes.qrr	popntwinbee|popntwinbeesnes	3
snes	PopnTwinBeeRainbowBellAdventures-Snes	profiles/snes/popntwinbeerainbowbelladventures_snes.qrr	popntwinbeerainbowbelladventures|popntwinbeerainbowbelladventuressnes	3
snes	PorkyPigsHauntedHoliday-Snes	profiles/snes/porkypigshauntedholiday_snes.qrr	porkypigshauntedholiday|porkypigshauntedholidaysnes	6
snes	PowerInstinct-Snes	profiles/snes/powerinstinct_snes.qrr	powerinstinct|powerinstinctsnes	2
snes	PowerMoves-Snes	profiles/snes/powermoves_snes.qrr	powermoves|powermovessnes	2
snes	PowerPiggsOfTheDarkAge-Snes	profiles/snes/powerpiggsofthedarkage_snes.qrr	powerpiggsofthedarkage|powerpiggsofthedarkagesnes	3
snes	PrehistorikMan-Snes	profiles/snes/prehistorikman_snes.qrr	prehistorikman|prehistorikmansnes	5
snes	PrimalRage-Snes	profiles/snes/primalrage_snes.qrr	primalrage|primalragesnes	2
snes	PsychoDream-Snes	profiles/snes/psychodream_snes.qrr	psychodream|psychodreamsnes	2
snes	PuttySquad-Snes	profiles/snes/puttysquad_snes.qrr	puttysquad|puttysquadsnes	6
snes	RTypeIII-Snes	profiles/snes/rtypeiii_snes.qrr	rtypeiii|rtypeiiisnes	3
snes	RTypeIiiTheThirdLightnin-Snes	profiles/snes/rtypeiiithethirdlightnin_snes.qrr	rtypeiiithethirdlightnin|rtypeiiithethirdlightninsnes	3
snes	RadicalRex-Snes	profiles/snes/radicalrex_snes.qrr	radicalrex|radicalrexsnes	3
snes	RaidenDensetsu-Snes	profiles/snes/raidendensetsu_snes.qrr	raidendensetsu|raidendensetsusnes	3
snes	Realm-Snes	profiles/snes/realm_snes.qrr	realm|realmsnes	5
snes	RenAndStimpyShowVeediots-Snes	profiles/snes/renandstimpyshowveediots_snes.qrr	renandstimpyshowveediots|renandstimpyshowveediotssnes	5
snes	RenandStimpyShowBuckeroos-Snes	profiles/snes/renandstimpyshowbuckeroos_snes.qrr	renandstimpyshowbuckeroos|renandstimpyshowbuckeroossnes	1
snes	RenandStimpyShowFireDogs-Snes	profiles/snes/renandstimpyshowfiredogs_snes.qrr	renandstimpyshowfiredogs|renandstimpyshowfiredogssnes	1
snes	RenderingRangerR2-Snes	profiles/snes/renderingrangerr2_snes.qrr	renderingrangerr2|renderingrangerr2snes	7
snes	RiseOfTheRobots-Snes	profiles/snes/riseoftherobots_snes.qrr	riseoftherobots|riseoftherobotssnes	2
snes	RivalTurf-Snes	profiles/snes/rivalturf_snes.qrr	rivalturf|rivalturfsnes	5
snes	RiverCityRansom2-Snes	profiles/snes/rivercityransom2_snes.qrr	rivercityransom2|rivercityransom2snes	2
snes	RoadRunnersDeathValleyRally-Snes	profiles/snes/roadrunnersdeathvalleyrally_snes.qrr	roadrunnersdeathvalleyrally|roadrunnersdeathvalleyrallysnes	5
snes	RoboCop3-Snes	profiles/snes/robocop3_snes.qrr	robocop3|robocop3snes	5
snes	RoboCopVersusTheTerminator-Snes	profiles/snes/robocopversustheterminator_snes.qrr	robocoptheterminator|robocopversustheterminator|robocopversustheterminatorsnes	5
snes	RobocopVsTerminator-Snes	profiles/snes/robocopvsterminator_snes.qrr	robocopvsterminator|robocopvsterminatorsnes	1
snes	RockmanandForte-Snes	profiles/snes/rockmanandforte_snes.qrr	rockmanandforte|rockmanandfortesnes	1
snes	RunSaber-Snes	profiles/snes/runsaber_snes.qrr	runsaber|runsabersnes	5
snes	SamuraiShodown-Snes	profiles/snes/samuraishodown_snes.qrr	samuraishodown|samuraishodownsnes	2
snes	SaturdayNightSlamMasters-Snes	profiles/snes/saturdaynightslammasters_snes.qrr	saturdaynightslammasters|saturdaynightslammasterssnes	2
snes	SecretOfEvermore-Snes	profiles/snes/secretofevermore_snes.qrr	secretofevermore|secretofevermoresnes	4
snes	ShaqFu-Snes	profiles/snes/shaqfu_snes.qrr	shaqfu|shaqfusnes	2
snes	ShiensRevenge-Snes	profiles/snes/shiensrevenge_snes.qrr	shiensrevenge|shiensrevengesnes	1
snes	SkuljaggerRevoltOfTheWesticans-Snes	profiles/snes/skuljaggerrevoltofthewesticans_snes.qrr	skuljaggerofthewesticans|skuljaggerrevoltofthewesticans|skuljaggerrevoltofthewesticanssnes	4
snes	Skyblazer-Snes	profiles/snes/skyblazer_snes.qrr	skyblazer|skyblazersnes	3
snes	SmartBall-Snes	profiles/snes/smartball_snes.qrr	smartball|smartballsnes	5
snes	Smurfs-Snes	profiles/snes/smurfs_snes.qrr	smurfs|smurfssnes	5
snes	SnowWhiteInHappilyEverAfter-Snes	profiles/snes/snowwhiteinhappilyeverafter_snes.qrr	snowwhiteinhappilyeverafter|snowwhiteinhappilyeveraftersnes	1
snes	SoldiersOfFortune-Snes	profiles/snes/soldiersoffortune_snes.qrr	soldiersoffortune|soldiersoffortunesnes	1
snes	SonicBlastMan-Snes	profiles/snes/sonicblastman_snes.qrr	sonicblastman|sonicblastmansnes	5
snes	SonicBlastManII-Snes	profiles/snes/sonicblastmanii_snes.qrr	sonicblastmanii|sonicblastmaniisnes	5
snes	SonicWings-Snes	profiles/snes/sonicwings_snes.qrr	sonicwings|sonicwingssnes	3
snes	SoulBlazer-Snes	profiles/snes/soulblazer_snes.qrr	soulblazer|soulblazersnes	2
snes	SpaceInvaders-Snes	profiles/snes/spaceinvaders_snes.qrr	spaceinvaders|spaceinvaderssnes	3
snes	SpaceMegaforce-Snes	profiles/snes/spacemegaforce_snes.qrr	spacemegaforce|spacemegaforcesnes	3
snes	SpankysQuest-Snes	profiles/snes/spankysquest_snes.qrr	spankysquest|spankysquestsnes	4
snes	Sparkster-Snes	profiles/snes/sparkster_snes.qrr	sparkster|sparkstersnes	3
snes	Spawn-Snes	profiles/snes/spawn_snes.qrr	spawn|spawnsnes	1
snes	SpeedyGonzalesLosGatosBandidos-Snes	profiles/snes/speedygonzaleslosgatosbandidos_snes.qrr	speedygonzaleslosgatosbandidos|speedygonzaleslosgatosbandidossnes	5
snes	SpiderMan-Snes	profiles/snes/spiderman_snes.qrr	spiderman|spidermansnes	1
snes	SpiderManandTheXMenInArcadesRev-Snes	profiles/snes/spidermanandthexmeninarcadesrev_snes.qrr	spidermanandthexmeninarcadesrev|spidermanandthexmeninarcadesrevsnes	1
snes	SpiderManandVenomMaximumCarnage-Snes	profiles/snes/spidermanandvenommaximumcarnage_snes.qrr	spidermanandvenommaximumcarnage|spidermanandvenommaximumcarnagesnes	1
snes	SpiderManandVenomSeparationAnxiety-Snes	profiles/snes/spidermanandvenomseparationanxiety_snes.qrr	spidermanandvenomseparationanxiety|spidermanandvenomseparationanxietysnes	8
snes	SprigganPowered-Snes	profiles/snes/sprigganpowered_snes.qrr	sprigganpowered|sprigganpoweredsnes	3
snes	StarFox-Snes	profiles/snes/starfox_snes.qrr	starfox|starfoxsnes	1
snes	Stargate-Snes	profiles/snes/stargate_snes.qrr	stargate|stargatesnes	1
snes	StoneProtectors-Snes	profiles/snes/stoneprotectors_snes.qrr	stoneprotectors|stoneprotectorssnes	5
snes	StreetCombat-Snes	profiles/snes/streetcombat_snes.qrr	streetcombat|streetcombatsnes	2
snes	StreetFighterAlpha2-Snes	profiles/snes/streetfighteralpha2_snes.qrr	streetfighteralpha2|streetfighteralpha2snes	2
snes	StreetFighterIiTheWorldWarrior-Snes	profiles/snes/streetfighteriitheworldwarrior_snes.qrr	streetfighteriitheworldwarrior|streetfighteriitheworldwarriorsnes	2
